"","X","license","name","address","lon","lat","quadrant","subhood","year","firstYr"
"2146",2146,"ABRA025144","izalco restaurant","1228 11TH ST NW, Washington DC",-77.0273091,38.9065813,"NW","Logan Circle",2010,2008
"2147",2147,"ABRA025144","izalco restaurant","1228 11TH ST NW, Washington DC",-77.0273091,38.9065813,"NW","Logan Circle",2011,2008
"2148",2148,"ABRA025153","aatish on the hill","609 PENNSYLVANIA AVE SE, Washington DC",-76.9980217,38.8850778,"SE","Capitol Hill",2008,2008
"2149",2149,"ABRA025153","aatish on the hill","609 PENNSYLVANIA AVE SE, Washington DC",-76.9980217,38.8850778,"SE","Capitol Hill",2009,2008
"2150",2150,"ABRA025153","aatish on the hill","609 PENNSYLVANIA AVE SE, Washington DC",-76.9980217,38.8850778,"SE","Capitol Hill",2010,2008
"2151",2151,"ABRA025153","aatish on the hill","609 PENNSYLVANIA AVE SE, Washington DC",-76.9980217,38.8850778,"SE","Capitol Hill",2011,2008
"2152",2152,"ABRA025153","aatish on the hill","609 PENNSYLVANIA AVE SE, Washington DC",-76.9980217,38.8850778,"SE","Capitol Hill",2012,2008
"2153",2153,"ABRA025153","aatish on the hill","609 PENNSYLVANIA AVE SE, Washington DC",-76.9980217,38.8850778,"SE","Capitol Hill",2013,2008
"2154",2154,"ABRA025153","aatish on the hill","609 PENNSYLVANIA AVE SE, Washington DC",-76.9980217,38.8850778,"SE","Capitol Hill",2014,2008
"2155",2155,"ABRA025153","aatish on the hill","609 PENNSYLVANIA AVE SE, Washington DC",-76.9980217,38.8850778,"SE","Capitol Hill",2015,2008
"2156",2156,"ABRA025153","aatish on the hill","609 PENNSYLVANIA AVE SE, Washington DC",-76.9980217,38.8850778,"SE","Capitol Hill",2016,2008
"2157",2157,"ABRA025217","best hunan restaurant","2020 FLORIDA AVE NW, Washington DC",-77.045601,38.9145151,"NW","Dupont Circle",2008,2008
"2158",2158,"ABRA025217","best hunan restaurant","2020 FLORIDA AVE NW, Washington DC",-77.045601,38.9145151,"NW","Dupont Circle",2009,2008
"2159",2159,"ABRA025217.1","banana leaves","2020 FLORIDA AVE NW, Washington DC",-77.045601,38.9145151,"NW","Dupont Circle",2010,2010
"2160",2160,"ABRA025217.1","banana leaves","2020 FLORIDA AVE NW, Washington DC",-77.045601,38.9145151,"NW","Dupont Circle",2011,2010
"2161",2161,"ABRA025217.1","banana leaves","2020 FLORIDA AVE NW, Washington DC",-77.045601,38.9145151,"NW","Dupont Circle",2012,2010
"2162",2162,"ABRA025217.1","banana leaves","2020 FLORIDA AVE NW, Washington DC",-77.045601,38.9145151,"NW","Dupont Circle",2013,2010
"2163",2163,"ABRA025217.1","banana leaves","2020 FLORIDA AVE NW, Washington DC",-77.045601,38.9145151,"NW","Dupont Circle",2014,2010
"2164",2164,"ABRA025217.1","banana leaves","2020 FLORIDA AVE NW, Washington DC",-77.045601,38.9145151,"NW","Dupont Circle",2015,2010
"2165",2165,"ABRA025217.1","banana leaves","2020 FLORIDA AVE NW, Washington DC",-77.045601,38.9145151,"NW","Dupont Circle",2016,2010
"2166",2166,"ABRA025268","leopold's kafe konditorei","3315 Cady's Alley AL NW, Washington DC",-77.0665136,38.9048407,"NW","Waterfront Georgetown",2008,2008
"2167",2167,"ABRA025268","leopold's kafe konditorei","3315 Cady's Alley AL NW, Washington DC",-77.0665136,38.9048407,"NW","Waterfront Georgetown",2009,2008
"2168",2168,"ABRA025268","leopold's kafe konditorei","3315 Cady's Alley AL NW, Washington DC",-77.0665136,38.9048407,"NW","Waterfront Georgetown",2010,2008
"2169",2169,"ABRA025268","leopold's kafe konditorei","3315 Cady's Alley AL NW, Washington DC",-77.0665136,38.9048407,"NW","Waterfront Georgetown",2011,2008
"2170",2170,"ABRA025268","leopold's kafe konditorei","3315 Cady's Alley AL NW, Washington DC",-77.0665136,38.9048407,"NW","Waterfront Georgetown",2012,2008
"2171",2171,"ABRA025268","leopold's kafe konditorei","3315 Cady's Alley AL NW, Washington DC",-77.0665136,38.9048407,"NW","Waterfront Georgetown",2013,2008
"2172",2172,"ABRA025268","leopold's kafe konditorei","3315 Cady's Alley AL NW, Washington DC",-77.0665136,38.9048407,"NW","Waterfront Georgetown",2014,2008
"2173",2173,"ABRA025268","leopold's kafe konditorei","3315 Cady's Alley AL NW, Washington DC",-77.0665136,38.9048407,"NW","Waterfront Georgetown",2015,2008
"2174",2174,"ABRA025268","leopold's kafe konditorei","3315 Cady's Alley AL NW, Washington DC",-77.0665136,38.9048407,"NW","Waterfront Georgetown",2016,2008
"2175",2175,"ABRA025268.1","l2","3315 Cady's Alley AL NW, Washington DC",-77.0665136,38.9048407,"NW","Waterfront Georgetown",2008,2008
"2176",2176,"ABRA025268.1","l2","3315 Cady's Alley AL NW, Washington DC",-77.0665136,38.9048407,"NW","Waterfront Georgetown",2009,2008
"2177",2177,"ABRA025268.1","l2","3315 Cady's Alley AL NW, Washington DC",-77.0665136,38.9048407,"NW","Waterfront Georgetown",2010,2008
"2178",2178,"ABRA025268.1","l2","3315 Cady's Alley AL NW, Washington DC",-77.0665136,38.9048407,"NW","Waterfront Georgetown",2011,2008
"2179",2179,"ABRA025268.1","l2","3315 Cady's Alley AL NW, Washington DC",-77.0665136,38.9048407,"NW","Waterfront Georgetown",2012,2008
"2180",2180,"ABRA025268.1","l2","3315 Cady's Alley AL NW, Washington DC",-77.0665136,38.9048407,"NW","Waterfront Georgetown",2014,2008
"2181",2181,"ABRA025268.1","l2","3315 Cady's Alley AL NW, Washington DC",-77.0665136,38.9048407,"NW","Waterfront Georgetown",2015,2008
"2182",2182,"ABRA025268.1","l2","3315 Cady's Alley AL NW, Washington DC",-77.0665136,38.9048407,"NW","Waterfront Georgetown",2016,2008
"2183",2183,"ABRA025273","madam's organ","2461 18TH ST NW, Washington DC",-77.0421529,38.9220369,"NW","Reed-Cooke",2008,2008
"2184",2184,"ABRA025273","madam's organ","2461 18TH ST NW, Washington DC",-77.0421529,38.9220369,"NW","Reed-Cooke",2009,2008
"2185",2185,"ABRA025273","madam's organ","2461 18TH ST NW, Washington DC",-77.0421529,38.9220369,"NW","Reed-Cooke",2010,2008
"2186",2186,"ABRA025273","madam's organ","2461 18TH ST NW, Washington DC",-77.0421529,38.9220369,"NW","Reed-Cooke",2011,2008
"2187",2187,"ABRA025273","madam's organ","2461 18TH ST NW, Washington DC",-77.0421529,38.9220369,"NW","Reed-Cooke",2012,2008
"2188",2188,"ABRA025273","madam's organ","2461 18TH ST NW, Washington DC",-77.0421529,38.9220369,"NW","Reed-Cooke",2013,2008
"2189",2189,"ABRA025273","madam's organ","2461 18TH ST NW, Washington DC",-77.0421529,38.9220369,"NW","Reed-Cooke",2014,2008
"2190",2190,"ABRA025273","madam's organ","2461 18TH ST NW, Washington DC",-77.0421529,38.9220369,"NW","Reed-Cooke",2015,2008
"2191",2191,"ABRA025273","madam's organ","2461 18TH ST NW, Washington DC",-77.0421529,38.9220369,"NW","Reed-Cooke",2016,2008
"2192",2192,"ABRA025298","nam-viet pho 79","3419 CONNECTICUT AVE NW, Washington DC",-77.0576746,38.9350234,"NW","Cleveland Park",2008,2008
"2193",2193,"ABRA025298","nam-viet pho 79","3419 CONNECTICUT AVE NW, Washington DC",-77.0576746,38.9350234,"NW","Cleveland Park",2009,2008
"2194",2194,"ABRA025298","nam-viet pho 79","3419 CONNECTICUT AVE NW, Washington DC",-77.0576746,38.9350234,"NW","Cleveland Park",2010,2008
"2195",2195,"ABRA025298","nam-viet pho 79","3419 CONNECTICUT AVE NW, Washington DC",-77.0576746,38.9350234,"NW","Cleveland Park",2011,2008
"2196",2196,"ABRA025298","nam-viet pho 79","3419 CONNECTICUT AVE NW, Washington DC",-77.0576746,38.9350234,"NW","Cleveland Park",2012,2008
"2197",2197,"ABRA025298","nam-viet pho 79","3419 CONNECTICUT AVE NW, Washington DC",-77.0576746,38.9350234,"NW","Cleveland Park",2013,2008
"2198",2198,"ABRA025298","nam-viet pho 79","3419 CONNECTICUT AVE NW, Washington DC",-77.0576746,38.9350234,"NW","Cleveland Park",2014,2008
"2199",2199,"ABRA025298","nam-viet pho 79","3419 CONNECTICUT AVE NW, Washington DC",-77.0576746,38.9350234,"NW","Cleveland Park",2015,2008
"2200",2200,"ABRA025298","nam-viet pho 79","3419 CONNECTICUT AVE NW, Washington DC",-77.0576746,38.9350234,"NW","Cleveland Park",2016,2008
"2201",2201,"ABRA025343","kokopoolis","2305 18TH ST NW, Washington DC",-77.0414099,38.91984,"NW","Reed-Cooke",2008,2008
"2202",2202,"ABRA025343","kokopoolis","2305 18TH ST NW, Washington DC",-77.0414099,38.91984,"NW","Reed-Cooke",2009,2008
"2203",2203,"ABRA025394","capital q","707 H ST NW, Washington DC",-77.0223946,38.900117,"NW","Downtown",2008,2008
"2204",2204,"ABRA025394","capital q","707 H ST NW, Washington DC",-77.0223946,38.900117,"NW","Downtown",2009,2008
"2205",2205,"ABRA025394","capital q","707 H ST NW, Washington DC",-77.0223946,38.900117,"NW","Downtown",2010,2008
"2206",2206,"ABRA025394","capital q","707 H ST NW, Washington DC",-77.0223946,38.900117,"NW","Downtown",2011,2008
"2207",2207,"ABRA025394","capital q","707 H ST NW, Washington DC",-77.0223946,38.900117,"NW","Downtown",2012,2008
"2208",2208,"ABRA025496","matisse bar & grill","4934 WISCONSIN AVE NW, Washington DC",-77.0828723,38.9543178,"NW","Tenleytown",2008,2008
"2209",2209,"ABRA025496","matisse bar & grill","4934 WISCONSIN AVE NW, Washington DC",-77.0828723,38.9543178,"NW","Tenleytown",2009,2008
"2210",2210,"ABRA025496","matisse bar & grill","4934 WISCONSIN AVE NW, Washington DC",-77.0828723,38.9543178,"NW","Tenleytown",2010,2008
"2211",2211,"ABRA025496","matisse bar & grill","4934 WISCONSIN AVE NW, Washington DC",-77.0828723,38.9543178,"NW","Tenleytown",2011,2008
"2212",2212,"ABRA025496","matisse bar & grill","4934 WISCONSIN AVE NW, Washington DC",-77.0828723,38.9543178,"NW","Tenleytown",2012,2008
"2213",2213,"ABRA025496","matisse bar & grill","4934 WISCONSIN AVE NW, Washington DC",-77.0828723,38.9543178,"NW","Tenleytown",2013,2008
"2214",2214,"ABRA025496","matisse bar & grill","4934 WISCONSIN AVE NW, Washington DC",-77.0828723,38.9543178,"NW","Tenleytown",2014,2008
"2215",2215,"ABRA025496","matisse bar & grill","4934 WISCONSIN AVE NW, Washington DC",-77.0828723,38.9543178,"NW","Tenleytown",2015,2008
"2216",2216,"ABRA025496","matisse bar & grill","4934 WISCONSIN AVE NW, Washington DC",-77.0828723,38.9543178,"NW","Tenleytown",2016,2008
"2217",2217,"ABRA025526","cafe ole","4000 WISCONSIN AVE NW, Washington DC",-77.0768988,38.9416643,"NW","Tenleytown",2011,2011
"2218",2218,"ABRA025526","cafe ole","4000 WISCONSIN AVE NW, Washington DC",-77.0768988,38.9416643,"NW","Tenleytown",2012,2011
"2219",2219,"ABRA025526","cafe ole","4000 WISCONSIN AVE NW, Washington DC",-77.0768988,38.9416643,"NW","Tenleytown",2013,2011
"2220",2220,"ABRA025526","cafe ole","4000 WISCONSIN AVE NW, Washington DC",-77.0768988,38.9416643,"NW","Tenleytown",2014,2011
"2221",2221,"ABRA025526","cafe ole","4000 WISCONSIN AVE NW, Washington DC",-77.0768988,38.9416643,"NW","Tenleytown",2015,2011
"2222",2222,"ABRA025526","cafe ole","4000 WISCONSIN AVE NW, Washington DC",-77.0768988,38.9416643,"NW","Tenleytown",2016,2011
"2223",2223,"ABRA025541","club chaos","1633 Q ST NW, Washington DC",-77.0381257,38.9113026,"NW","Dupont Circle",2012,2012
"2224",2224,"ABRA025541","club chaos","1633 Q ST NW, Washington DC",-77.0381257,38.9113026,"NW","Dupont Circle",2013,2012
"2225",2225,"ABRA025541","club chaos","1633 Q ST NW, Washington DC",-77.0381257,38.9113026,"NW","Dupont Circle",2014,2012
"2226",2226,"ABRA025541","club chaos","1633 Q ST NW, Washington DC",-77.0381257,38.9113026,"NW","Dupont Circle",2015,2012
"2227",2227,"ABRA025541","club chaos","1633 Q ST NW, Washington DC",-77.0381257,38.9113026,"NW","Dupont Circle",2016,2012
"2228",2228,"ABRA025546","chads friendship heights","5247 WISCONSIN AVE NW, Washington DC",-77.0843537,38.958738,"NW","Friendship Heights",2008,2008
"2229",2229,"ABRA025546","chads friendship heights","5247 WISCONSIN AVE NW, Washington DC",-77.0843537,38.958738,"NW","Friendship Heights",2009,2008
"2230",2230,"ABRA025546","chads friendship heights","5247 WISCONSIN AVE NW, Washington DC",-77.0843537,38.958738,"NW","Friendship Heights",2010,2008
"2231",2231,"ABRA025546","chads friendship heights","5247 WISCONSIN AVE NW, Washington DC",-77.0843537,38.958738,"NW","Friendship Heights",2011,2008
"2232",2232,"ABRA025546","chads friendship heights","5247 WISCONSIN AVE NW, Washington DC",-77.0843537,38.958738,"NW","Friendship Heights",2012,2008
"2233",2233,"ABRA025546","chads friendship heights","5247 WISCONSIN AVE NW, Washington DC",-77.0843537,38.958738,"NW","Friendship Heights",2013,2008
"2234",2234,"ABRA025546","chads friendship heights","5247 WISCONSIN AVE NW, Washington DC",-77.0843537,38.958738,"NW","Friendship Heights",2014,2008
"2235",2235,"ABRA025546","chads friendship heights","5247 WISCONSIN AVE NW, Washington DC",-77.0843537,38.958738,"NW","Friendship Heights",2015,2008
"2236",2236,"ABRA025546","chads friendship heights","5247 WISCONSIN AVE NW, Washington DC",-77.0843537,38.958738,"NW","Friendship Heights",2016,2008
"2237",2237,"ABRA025613","pharmacy bar","2337 18TH ST NW, Washington DC",-77.0416628,38.920603,"NW","Reed-Cooke",2008,2008
"2238",2238,"ABRA025613","pharmacy bar","2337 18TH ST NW, Washington DC",-77.0416628,38.920603,"NW","Reed-Cooke",2009,2008
"2239",2239,"ABRA025613","pharmacy bar","2337 18TH ST NW, Washington DC",-77.0416628,38.920603,"NW","Reed-Cooke",2010,2008
"2240",2240,"ABRA025613","pharmacy bar","2337 18TH ST NW, Washington DC",-77.0416628,38.920603,"NW","Reed-Cooke",2011,2008
"2241",2241,"ABRA025613","pharmacy bar","2337 18TH ST NW, Washington DC",-77.0416628,38.920603,"NW","Reed-Cooke",2012,2008
"2242",2242,"ABRA025613","pharmacy bar","2337 18TH ST NW, Washington DC",-77.0416628,38.920603,"NW","Reed-Cooke",2013,2008
"2243",2243,"ABRA025613","pharmacy bar","2337 18TH ST NW, Washington DC",-77.0416628,38.920603,"NW","Reed-Cooke",2014,2008
"2244",2244,"ABRA025620","ardeo & bardeo","3309 CONNECTICUT AVE NW, Washington DC",-77.057079,38.933889,"NW","Cleveland Park",2008,2008
"2245",2245,"ABRA025620","ardeo & bardeo","3309 CONNECTICUT AVE NW, Washington DC",-77.057079,38.933889,"NW","Cleveland Park",2009,2008
"2246",2246,"ABRA025620","ardeo & bardeo","3309 CONNECTICUT AVE NW, Washington DC",-77.057079,38.933889,"NW","Cleveland Park",2010,2008
"2247",2247,"ABRA025620","ardeo & bardeo","3309 CONNECTICUT AVE NW, Washington DC",-77.057079,38.933889,"NW","Cleveland Park",2011,2008
"2248",2248,"ABRA025620","ardeo & bardeo","3309 CONNECTICUT AVE NW, Washington DC",-77.057079,38.933889,"NW","Cleveland Park",2012,2008
"2249",2249,"ABRA025620","ardeo & bardeo","3309 CONNECTICUT AVE NW, Washington DC",-77.057079,38.933889,"NW","Cleveland Park",2013,2008
"2250",2250,"ABRA025620","ardeo & bardeo","3309 CONNECTICUT AVE NW, Washington DC",-77.057079,38.933889,"NW","Cleveland Park",2014,2008
"2251",2251,"ABRA025620","ardeo & bardeo","3309 CONNECTICUT AVE NW, Washington DC",-77.057079,38.933889,"NW","Cleveland Park",2015,2008
"2252",2252,"ABRA025620","ardeo & bardeo","3309 CONNECTICUT AVE NW, Washington DC",-77.057079,38.933889,"NW","Cleveland Park",2016,2008
"2253",2253,"ABRA025620.1","bindaas","3309 CONNECTICUT AVE NW, Washington DC",-77.057079,38.933889,"NW","Cleveland Park",2013,2013
"2254",2254,"ABRA025620.1","bindaas","3309 CONNECTICUT AVE NW, Washington DC",-77.057079,38.933889,"NW","Cleveland Park",2016,2013
"2255",2255,"ABRA025663","fado irish pub & restaurant","804 7TH ST NW, Washington DC",-77.0222154,38.9001964,"NW","Downtown",2008,2008
"2256",2256,"ABRA025663","fado irish pub & restaurant","804 7TH ST NW, Washington DC",-77.0222154,38.9001964,"NW","Downtown",2009,2008
"2257",2257,"ABRA025663","fado irish pub & restaurant","804 7TH ST NW, Washington DC",-77.0222154,38.9001964,"NW","Downtown",2010,2008
"2258",2258,"ABRA025663","fado irish pub & restaurant","804 7TH ST NW, Washington DC",-77.0222154,38.9001964,"NW","Downtown",2011,2008
"2259",2259,"ABRA025663","fado irish pub & restaurant","804 7TH ST NW, Washington DC",-77.0222154,38.9001964,"NW","Downtown",2012,2008
"2260",2260,"ABRA025663","fado irish pub & restaurant","804 7TH ST NW, Washington DC",-77.0222154,38.9001964,"NW","Downtown",2013,2008
"2261",2261,"ABRA025663","fado irish pub & restaurant","804 7TH ST NW, Washington DC",-77.0222154,38.9001964,"NW","Downtown",2014,2008
"2262",2262,"ABRA025663","fado irish pub & restaurant","804 7TH ST NW, Washington DC",-77.0222154,38.9001964,"NW","Downtown",2015,2008
"2263",2263,"ABRA025663","fado irish pub & restaurant","804 7TH ST NW, Washington DC",-77.0222154,38.9001964,"NW","Downtown",2016,2008
"2264",2264,"ABRA025677","dc coast","1401 K ST NW, Washington DC",-77.0322033,38.9028386,"NW","Downtown",2008,2008
"2265",2265,"ABRA025677","dc coast","1401 K ST NW, Washington DC",-77.0322033,38.9028386,"NW","Downtown",2009,2008
"2266",2266,"ABRA025677","dc coast","1401 K ST NW, Washington DC",-77.0322033,38.9028386,"NW","Downtown",2010,2008
"2267",2267,"ABRA025677","dc coast","1401 K ST NW, Washington DC",-77.0322033,38.9028386,"NW","Downtown",2011,2008
"2268",2268,"ABRA025677","dc coast","1401 K ST NW, Washington DC",-77.0322033,38.9028386,"NW","Downtown",2012,2008
"2269",2269,"ABRA025677","dc coast","1401 K ST NW, Washington DC",-77.0322033,38.9028386,"NW","Downtown",2013,2008
"2270",2270,"ABRA025677","dc coast","1401 K ST NW, Washington DC",-77.0322033,38.9028386,"NW","Downtown",2014,2008
"2271",2271,"ABRA025677","dc coast","1401 K ST NW, Washington DC",-77.0322033,38.9028386,"NW","Downtown",2015,2008
"2272",2272,"ABRA025781","tryst","2459 18TH ST NW, Washington DC",-77.0420828,38.9219709,"NW","Reed-Cooke",2008,2008
"2273",2273,"ABRA025781","tryst","2459 18TH ST NW, Washington DC",-77.0420828,38.9219709,"NW","Reed-Cooke",2009,2008
"2274",2274,"ABRA025781","tryst","2459 18TH ST NW, Washington DC",-77.0420828,38.9219709,"NW","Reed-Cooke",2010,2008
"2275",2275,"ABRA025781","tryst","2459 18TH ST NW, Washington DC",-77.0420828,38.9219709,"NW","Reed-Cooke",2011,2008
"2276",2276,"ABRA025781","tryst","2459 18TH ST NW, Washington DC",-77.0420828,38.9219709,"NW","Reed-Cooke",2012,2008
"2277",2277,"ABRA025781","tryst","2459 18TH ST NW, Washington DC",-77.0420828,38.9219709,"NW","Reed-Cooke",2013,2008
"2278",2278,"ABRA025781","tryst","2459 18TH ST NW, Washington DC",-77.0420828,38.9219709,"NW","Reed-Cooke",2014,2008
"2279",2279,"ABRA025781","tryst","2459 18TH ST NW, Washington DC",-77.0420828,38.9219709,"NW","Reed-Cooke",2015,2008
"2280",2280,"ABRA025781","tryst","2459 18TH ST NW, Washington DC",-77.0420828,38.9219709,"NW","Reed-Cooke",2016,2008
"2281",2281,"ABRA025782","posh","730 11TH ST NW, Washington DC",-77.027392,38.89932,"NW","Downtown",2008,2008
"2282",2282,"ABRA025782","posh","730 11TH ST NW, Washington DC",-77.027392,38.89932,"NW","Downtown",2009,2008
"2283",2283,"ABRA025782","posh","730 11TH ST NW, Washington DC",-77.027392,38.89932,"NW","Downtown",2010,2008
"2284",2284,"ABRA025795","jandara","2606 CONNECTICUT AVE NW, Washington DC",-77.0521155,38.923893,"NW","Woodley Park",2008,2008
"2285",2285,"ABRA025795","jandara","2606 CONNECTICUT AVE NW, Washington DC",-77.0521155,38.923893,"NW","Woodley Park",2009,2008
"2286",2286,"ABRA025795","jandara","2606 CONNECTICUT AVE NW, Washington DC",-77.0521155,38.923893,"NW","Woodley Park",2010,2008
"2287",2287,"ABRA025795","jandara","2606 CONNECTICUT AVE NW, Washington DC",-77.0521155,38.923893,"NW","Woodley Park",2011,2008
"2288",2288,"ABRA025796","chinatown garden restaurant","618 H ST NW, Washington DC",-77.0211005,38.8996834,"NW","Downtown",2008,2008
"2289",2289,"ABRA025796","chinatown garden restaurant","618 H ST NW, Washington DC",-77.0211005,38.8996834,"NW","Downtown",2009,2008
"2290",2290,"ABRA025796","chinatown garden restaurant","618 H ST NW, Washington DC",-77.0211005,38.8996834,"NW","Downtown",2010,2008
"2291",2291,"ABRA025796","chinatown garden restaurant","618 H ST NW, Washington DC",-77.0211005,38.8996834,"NW","Downtown",2011,2008
